wavelength,9.99,15.0,20.0,25.0,29.99,35.0,39.99,45.0,50.0,55.01,60.0,65.0,70.0,75.0,80.0,85.01,90.0
457.0,142.569,139.189,130.878,121.512,112.674,104.961,104.888,112.661,138.203,181.04,221.831,234.745,226.953,207.624,185.632,167.191,154.391
458.0,142.164,136.477,127.614,118.816,112.048,103.7,103.111,109.026,133.795,181.602,215.667,232.988,219.007,199.75,174.045,165.507,150.42
459.0,139.426,137.313,125.743,117.283,110.195,102.89,100.582,105.681,131.884,173.213,207.382,224.833,209.873,192.776,173.029,161.014,145.476
460.0,137.73,132.681,124.399,116.643,106.399,101.47,98.5266,104.22,125.63,169.221,200.272,218.032,206.148,186.632,177.322,156.783,141.675
461.0,136.861,130.404,123.935,113.441,105.089,99.9039,95.7861,103.34,124.178,163.903,195.42,213.262,205.187,181.951,173.715,148.872,139.566
462.0,132.881,130.132,121.45,113.696,105.084,98.0323,95.2498,101.176,120.671,160.495,190.144,207.861,203.637,175.777,164.646,147.055,132.401
463.0,132.193,126.781,120.265,111.654,103.854,97.3692,93.8819,98.6277,116.892,154.824,187.11,201.644,200.82,166.291,158.32,141.773,127.526
464.0,131.477,123.539,118.813,111.609,101.006,94.7762,92.1006,97.9961,113.129,149.661,181.053,197.24,194.543,165.406,151.627,136.366,126.561
465.0,129.647,124.721,117.251,109.09,100.215,94.944,91.7692,94.802,112.032,147.178,176.095,192.191,191.252,160.466,146.938,133.593,120.269
466.0,127.841,123.124,116.174,107.641,99.4776,92.3494,89.7066,94.4445,109.891,143.473,168.507,186.673,180.122,158.039,143.066,130.341,120.395
467.0,126.328,119.701,115.773,106.052,99.1423,93.2764,88.9927,93.6244,106.795,138.814,167.068,182.209,170.24,151.294,137.197,127.424,115.342
468.0,124.757,119.833,113.953,106.271,97.5012,90.7189,88.5347,92.8845,105.471,135.579,162.373,174.111,166.678,148.255,133.051,123.828,112.758
469.0,124.965,119.775,113.408,104.473,95.7141,91.1179,87.9549,90.6208,102.968,131.788,160.004,165.939,158.14,144.501,130.082,120.526,110.608
470.0,123.876,120.794,110.274,102.666,95.8197,89.0826,86.7983,89.1027,101.38,129.968,153.26,162.376,152.31,138.238,127.435,115.733,106.609
471.0,123.313,118.686,111.03,100.687,93.921,88.9156,84.9596,87.1037,99.8602,126.436,148.361,158.889,146.837,134.567,123.888,113.632,103.383
472.0,121.339,116.954,109.018,101.53,95.3543,87.2446,83.6517,87.0526,98.1193,123.863,146.06,153.813,140.381,130.904,120.0,112.124,102.6
473.0,120.754,117.075,108.421,101.425,94.1516,88.072,84.9487,82.7958,96.1948,119.739,145.568,150.634,138.075,127.36,117.656,107.422,99.0255
474.0,120.651,114.351,111.64,100.741,93.5622,85.8496,83.0998,85.8397,93.5559,116.95,139.122,148.601,137.462,122.631,113.813,103.673,98.2353
475.0,119.094,113.885,106.892,99.5599,92.0675,86.9855,82.5638,83.1033,92.6316,115.265,136.07,145.397,141.624,119.972,112.177,102.167,94.7243
476.0,116.842,114.946,107.333,99.5815,92.1048,84.9525,83.0337,81.5526,90.5994,112.272,134.268,141.789,144.299,115.965,109.66,99.7561,92.7061
477.0,117.511,113.841,106.155,99.0675,90.9337,84.0927,80.1718,81.5764,89.2738,110.595,132.233,138.679,132.596,113.561,107.934,96.3249,90.43
478.0,115.719,112.219,105.854,95.7498,90.7787,83.5015,80.321,80.1569,87.0909,108.238,127.622,136.276,120.566,112.159,106.914,93.495,88.7697
479.0,116.297,112.503,104.842,96.2757,89.9362,84.3753,79.8496,79.3341,87.1727,105.992,125.597,132.572,113.658,108.574,104.28,91.9545,85.4419
480.0,118.139,112.183,104.944,94.5895,89.8426,83.7702,78.1622,78.2897,85.976,105.164,123.583,133.242,112.661,106.518,100.549,91.0979,85.1639
481.0,115.712,111.76,104.484,95.5892,89.4667,81.802,78.6105,79.5565,83.6628,102.686,121.474,127.496,114.718,104.864,98.3074,88.2435,82.5894
482.0,114.708,111.696,104.162,96.0011,88.7921,81.3211,76.7861,77.8605,83.2903,100.414,118.013,126.531,111.152,100.644,95.1526,86.6297,81.9418
483.0,116.152,109.651,103.005,95.2838,88.1142,82.3222,78.6014,77.5241,82.6444,98.6203,116.668,122.732,109.756,97.2027,90.4716,83.1924,79.4433
484.0,114.626,110.197,102.456,95.804,87.0221,82.2009,79.4305,77.3335,80.4264,96.5291,115.005,122.119,110.721,93.8111,89.2934,83.622,76.8522
485.0,113.713,108.969,102.302,95.677,87.2182,81.8382,76.5314,76.196,79.6877,95.4627,111.04,118.652,108.257,92.0162,88.3736,80.636,75.3097
486.0,114.321,109.537,101.753,94.1408,86.493,80.4017,76.9008,76.0448,78.0209,93.4124,110.586,117.631,101.875,89.5985,85.7866,77.4775,75.3168
487.0,113.616,108.616,101.466,94.726,86.7375,80.125,74.557,74.4746,77.8616,90.6136,107.615,112.967,100.118,87.8759,83.0048,77.7804,72.7685
488.0,113.078,107.916,100.974,94.5029,86.5569,81.0811,75.6722,74.2499,77.2998,90.6539,105.614,108.847,99.3552,85.4401,80.4633,76.112,71.7619
489.0,111.87,107.148,101.411,93.7351,84.2032,78.1461,75.9499,74.0364,76.6395,88.7742,104.549,109.153,97.7446,83.3171,79.4161,74.9253,70.1104
490.0,112.446,105.817,99.5017,92.9969,85.6017,79.5035,75.1784,72.3676,75.2635,88.1758,101.558,107.59,93.9503,83.14,79.1489,72.5848,69.1481
491.0,109.428,105.378,98.5027,91.9234,85.3761,79.7207,74.3344,73.1967,74.8467,87.9311,98.847,104.882,93.9735,81.8671,77.2417,70.6073,67.8948
492.0,110.025,105.673,98.7067,92.5459,84.0484,77.1215,73.9013,70.5352,73.019,84.9975,97.7658,102.66,90.7115,77.9377,73.9687,70.037,65.6036
493.0,109.952,104.336,97.465,89.3752,82.7231,75.761,72.2923,70.5514,71.1334,84.0777,96.2618,96.409,85.5595,78.1709,72.3446,68.601,65.2316
494.0,108.389,101.05,97.0386,87.7049,80.376,75.2614,71.6731,68.4414,69.8074,81.7847,92.1614,95.4521,84.5409,74.1162,70.1585,65.9891,61.7174
495.0,103.85,100.123,92.2325,84.6148,79.7833,74.7994,68.6539,66.4749,68.821,77.7722,88.8828,92.2761,81.2768,72.1791,67.6621,63.4859,60.1384
496.0,100.238,96.043,89.8478,83.6605,75.7975,71.7869,67.7482,65.5433,64.2766,77.0808,84.7601,87.4428,78.0961,69.0118,64.5746,61.5641,57.2054
497.0,98.4699,92.1881,86.7879,79.9384,74.5618,69.1336,65.4727,62.227,61.5727,71.7876,80.0655,81.9709,74.1006,66.2086,61.9359,58.4629,53.8488
498.0,94.4819,89.7962,84.3765,77.1104,71.7951,65.6939,62.4354,60.397,60.3077,69.262,77.7664,79.2862,72.1255,62.2258,58.1105,55.2202,51.7348
499.0,90.6277,85.5743,81.5963,74.8512,68.8657,64.8678,58.7132,57.6343,57.828,64.9228,74.1076,74.8374,68.8211,59.2454,54.877,53.0832,48.7188
500.0,86.6054,82.8157,76.8996,72.8835,66.4202,61.7998,57.1373,54.9689,54.9986,62.71,70.954,72.555,65.6393,56.8327,53.1544,50.3645,46.3295
